holeid,x,y,z,MD,TVD,TEMP,GM
VIROVITICA-1,685448.76,5073267.09,-2415.37,2650.0,2650.0,137.84521885,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2420.37,2655.0,2655.0,137.832944145,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2425.37,2660.0,2660.0,137.8211695,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2430.37,2665.0,2665.0,137.809893147,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2435.37,2670.0,2670.0,137.799113268,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2440.37,2675.0,2675.0,137.788827992,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2445.37,2680.0,2680.0,137.779035396,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2450.37,2685.0,2685.0,137.769733695,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2455.37,2690.0,2690.0,137.760920313,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2460.37,2695.0,2695.0,137.752593541,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2465.37,2700.0,2700.0,137.744751249,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2470.37,2705.0,2705.0,137.737391257,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2475.37,2710.0,2710.0,137.730511331,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2480.37,2715.0,2715.0,137.724109187,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2485.37,2720.0,2720.0,137.718182488,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2490.37,2725.0,2725.0,137.712728848,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2495.37,2730.0,2730.0,137.707745827,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2500.37,2735.0,2735.0,137.703230933,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2505.37,2740.0,2740.0,137.699181625,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2510.37,2745.0,2745.0,137.695595309,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2515.37,2750.0,2750.0,137.692469341,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2520.37,2755.0,2755.0,137.689801023,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2525.37,2760.0,2760.0,137.68758761,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2530.37,2765.0,2765.0,137.685826304,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2535.37,2770.0,2770.0,137.684514254,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2540.37,2775.0,2775.0,137.683648563,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2545.37,2780.0,2780.0,137.68322628,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2550.37,2785.0,2785.0,137.683244406,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2555.37,2790.0,2790.0,137.68369989,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2560.37,2795.0,2795.0,137.684589632,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2565.37,2800.0,2800.0,137.685910483,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2570.37,2805.0,2805.0,137.687659244,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2575.37,2810.0,2810.0,137.689832667,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2580.37,2815.0,2815.0,137.692427454,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2585.37,2820.0,2820.0,137.695440261,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2590.37,2825.0,2825.0,137.698867693,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2595.37,2830.0,2830.0,137.702706309,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2600.37,2835.0,2835.0,137.70695262,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2605.37,2840.0,2840.0,137.711603088,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2610.37,2845.0,2845.0,137.716654131,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2615.37,2850.0,2850.0,137.722102119,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2620.37,2855.0,2855.0,137.727943376,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2625.37,2860.0,2860.0,137.734174181,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2630.37,2865.0,2865.0,137.740790766,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2635.37,2870.0,2870.0,137.74778932,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2640.37,2875.0,2875.0,137.755165988,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2645.37,2880.0,2880.0,137.762916871,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2650.37,2885.0,2885.0,137.771038026,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2655.37,2890.0,2890.0,137.779525467,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2660.37,2895.0,2895.0,137.788375169,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2665.37,2900.0,2900.0,137.797583062,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2670.37,2905.0,2905.0,137.807145036,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2675.37,2910.0,2910.0,137.817056943,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2680.37,2915.0,2915.0,137.827314592,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2685.37,2920.0,2920.0,137.837913757,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2690.37,2925.0,2925.0,137.84885017,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2695.37,2930.0,2930.0,137.860119527,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2700.37,2935.0,2935.0,137.871717489,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2705.37,2940.0,2940.0,137.883639679,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2710.37,2945.0,2945.0,137.895881685,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2715.37,2950.0,2950.0,137.90843906,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2720.37,2955.0,2955.0,137.921307326,MOSLAVACKA GORA
VIROVITICA-1,685448.76,5073267.09,-2721.87,2956.5,2956.5,137.925227755,MOSLAVACKA GORA
