holeid,x,y,z,TVD,PERM,POR,GM_lthology
SUHOPOLJE-1_planed,693135.92,5073660.97,-3106.27,3220.0,3.26966683705,20.7288072702,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3111.27,3225.0,3.3115277871,21.337274598,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3116.27,3230.0,3.3452351014,21.2155147921,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3121.27,3235.0,3.37894799224,21.0936810851,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3126.27,3240.0,3.29073968941,20.2393711766,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3131.27,3245.0,3.20255349625,19.3851071924,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3136.27,3250.0,3.18980854213,19.0764794424,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3141.27,3255.0,3.17707684807,18.7678721478,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3146.27,3260.0,3.10985350319,18.5005853656,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3151.27,3265.0,3.04265655147,18.2333467989,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3156.27,3270.0,3.08502607421,18.3951029693,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3161.27,3275.0,3.1274138674,18.5568948541,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3166.27,3280.0,3.16326008897,18.943693942,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3171.27,3285.0,3.19912896194,19.3305571763,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3176.27,3290.0,3.296676912,20.2826232132,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3181.27,3295.0,3.39422297925,21.2345323198,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3186.27,3300.0,3.27977679266,20.3320121399,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3191.27,3305.0,3.16534994129,19.429491266,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3196.27,3310.0,3.11538828056,18.7788395787,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3201.27,3315.0,3.06545593031,18.1283291906,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3206.27,3320.0,3.13645164951,18.8605249968,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3211.27,3325.0,3.20745684909,19.5926271851,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3216.27,3330.0,3.17804096447,18.9963384595,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3221.27,3335.0,3.14864610743,18.40010643,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3226.27,3340.0,3.18265264653,18.5716668229,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3231.27,3345.0,3.21668985917,18.7433229577,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3236.27,3350.0,3.3875929888,19.7176054054,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3241.27,3355.0,3.55849752949,20.691804584,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3246.27,3360.0,3.54125320017,20.5531662176,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3251.27,3365.0,3.52403690025,20.414551172,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3256.27,3370.0,3.66209580531,20.6482266685,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3261.27,3375.0,3.80015245293,20.8819144484,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3266.27,3380.0,3.70843297383,21.0998289844,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3271.27,3385.0,3.61670797336,21.3173797053,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3276.27,3390.0,3.33089548115,17.5788734732,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3281.27,3395.0,3.04513481634,13.8407150589,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3286.27,3400.0,3.17080446155,14.4523617089,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3291.27,3405.0,3.29648252532,15.0640397694,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3296.27,3410.0,3.26092638856,15.1397895741,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3301.27,3415.0,3.22538874124,15.2155594979,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3306.27,3420.0,3.24066505715,15.5239162795,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3311.27,3425.0,3.25595810602,15.8322697891,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3316.27,3430.0,3.26519756357,15.9838092565,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3321.27,3435.0,3.2744474461,16.1353198531,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3326.27,3440.0,3.22117608883,15.9277736044,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3331.27,3445.0,3.16792200698,15.7202142244,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3336.27,3450.0,3.13593466667,15.3581381964,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3341.27,3455.0,3.10396819549,14.9960835199,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3346.27,3460.0,3.11680845039,14.8099118678,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3351.27,3465.0,3.12966953321,14.6237810102,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3356.27,3470.0,3.18308165784,14.7606447222,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3361.27,3475.0,3.23651557346,14.897621416,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3366.27,3480.0,3.34201704873,16.1005339429,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3371.27,3485.0,3.44752181903,17.303308959,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3376.27,3490.0,3.40623041034,16.765426071,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3381.27,3495.0,3.36493470742,16.2274325776,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3386.27,3500.0,3.13257602729,14.7463048989,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3391.27,3505.0,2.90026962785,13.2654391459,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3396.27,3510.0,3.08876400414,14.6689496326,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3401.27,3515.0,3.27727102251,16.072295275,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3406.27,3520.0,3.35301430178,15.1122794709,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3411.27,3525.0,3.4287721763,14.1522232964,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3416.27,3530.0,3.51017818324,13.1110272181,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3421.27,3535.0,3.59159886596,12.0699586655,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3426.27,3540.0,3.65847531578,12.3228310287,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3431.27,3545.0,3.72534733254,12.5756708736,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3436.27,3550.0,3.57806838747,12.1653892155,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3441.27,3555.0,3.43082952572,11.7552035164,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3446.27,3560.0,3.58099459975,12.4080204417,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3451.27,3565.0,3.73116602004,13.0607910347,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3456.27,3570.0,3.72638348723,12.9449457761,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3461.27,3575.0,3.72161640324,12.8291172255,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3466.27,3580.0,3.74179022488,12.950136799,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3471.27,3585.0,3.76199878408,13.0713541304,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3476.27,3590.0,3.98062491934,15.1771047087,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3481.27,3595.0,4.19925242384,17.2827771751,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3486.27,3600.0,4.22940103569,18.1129383557,3
SUHOPOLJE-1_planed,693135.92,5073660.97,-3491.27,3605.0,4.25955604849,18.9429249317,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3496.27,3610.0,4.2258128592,18.0615073213,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3501.27,3615.0,4.19210229247,17.1803242821,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3506.27,3620.0,4.3519781587,19.0304797223,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3511.27,3625.0,4.51185301511,20.8804739991,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3516.27,3630.0,4.4603240672,20.4330898608,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3521.27,3635.0,4.40881456158,19.9857393538,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3526.27,3640.0,4.43822922528,20.23329641,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3531.27,3645.0,4.46767360311,20.4808821755,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3536.27,3650.0,4.63492012088,20.8262930679,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3541.27,3655.0,4.80215303316,21.1716150964,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3546.27,3660.0,4.63540370217,20.4694898015,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3551.27,3665.0,4.46867926964,19.76742097,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3556.27,3670.0,4.46497105794,19.7760056075,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3561.27,3675.0,4.46128163633,19.7846252434,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3566.27,3680.0,4.4655692206,19.9549762091,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3571.27,3685.0,4.46987552395,20.1253780601,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3576.27,3690.0,4.51015488095,20.7267213302,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3581.27,3695.0,4.55044186953,21.3279393305,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3586.27,3700.0,4.50391259768,20.4324640997,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3591.27,3705.0,4.45741996404,19.5372526579,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3596.27,3710.0,4.65633292337,21.6450117797,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3601.27,3715.0,4.85523058633,23.7524565439,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3606.27,3720.0,4.68578959497,21.8785298944,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3611.27,3725.0,4.5163694783,20.0046850608,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3616.27,3730.0,4.47657714045,19.6451553391,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3621.27,3735.0,4.43680760765,19.2857151448,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3626.27,3740.0,4.4571908312,19.5226979842,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3631.27,3745.0,4.47758546798,19.7596638911,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3636.27,3750.0,4.44984524056,19.6246740871,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3641.27,3755.0,4.42211994935,19.4896958315,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3646.27,3760.0,4.4040912363,19.4626065034,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3651.27,3765.0,4.38607716776,19.435482588,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3656.27,3770.0,4.36468427915,18.936838128,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3661.27,3775.0,4.34330705484,18.4382444258,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3666.27,3780.0,4.33236618185,18.4836027565,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3671.27,3785.0,4.32144060294,18.5289726958,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3676.27,3790.0,4.31505143219,18.5159233449,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3681.27,3795.0,4.30869352324,18.5029624715,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3686.27,3800.0,4.47879261996,19.3608446257,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3691.27,3805.0,4.64888001678,20.2186092093,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3696.27,3810.0,4.50655508265,19.5806942823,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3701.27,3815.0,4.36424931008,18.9427884863,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3706.27,3820.0,4.32816855894,18.5909066194,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3711.27,3825.0,4.292108271,18.2390648588,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3716.27,3830.0,4.3005436753,18.1792664766,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3721.27,3835.0,4.30907255164,18.1196456777,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3726.27,3840.0,5.15247999361,19.8169600609,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3731.27,3845.0,5.99575496586,21.5139910629,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3736.27,3850.0,5.12117399738,19.7854929527,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3741.27,3855.0,4.24667228997,18.057213745,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3746.27,3860.0,4.37733553141,19.2027923439,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3751.27,3865.0,4.50801250977,20.3483010323,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3756.27,3870.0,4.45016719741,20.1413418396,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3761.27,3875.0,4.39234417066,19.9344379231,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3766.27,3880.0,4.45494938823,20.4790393258,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3771.27,3885.0,4.51755294078,21.0234637413,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3776.27,3890.0,4.38952919362,19.4595512211,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3781.27,3895.0,4.26153071946,17.8957771435,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3786.27,3900.0,4.28735577151,18.1077666367,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3791.27,3905.0,4.31319432653,18.3197690781,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3796.27,3910.0,4.3052384323,18.2623680893,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3801.27,3915.0,4.29730012849,18.205033567,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3806.27,3920.0,4.33387597511,18.8210843467,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3811.27,3925.0,4.37045667117,19.4370766401,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3816.27,3930.0,4.30201012197,19.2222884994,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3821.27,3935.0,4.23357842053,19.0074958714,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3826.27,3940.0,4.1945358299,18.8113945447,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3831.27,3945.0,4.15551028239,18.6152930421,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3836.27,3950.0,4.14540775201,18.329192118,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3841.27,3955.0,4.13532240656,18.0431898034,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3846.27,3960.0,4.15321982122,18.7403368687,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3851.27,3965.0,4.17112886253,19.4374063451,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3856.27,3970.0,4.16162014987,19.0432441863,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3861.27,3975.0,4.1521261158,18.6492282767,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3866.27,3980.0,4.15842546805,19.9284091483,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3871.27,3985.0,4.16474052751,21.2075531239,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3876.27,3990.0,4.19053936904,21.7036745812,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3881.27,3995.0,4.21634821862,22.1996391292,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3886.27,4000.0,4.20077697605,21.0795987171,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3891.27,4005.0,4.18520956989,19.9595618972,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3896.27,4010.0,4.07410652892,19.0866220907,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3901.27,4015.0,3.96301964449,18.213720063,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3906.27,4020.0,3.89822061082,17.6133688235,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3911.27,4025.0,3.83344812874,17.0131273248,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3916.27,4030.0,3.90059631105,17.4481273535,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3921.27,4035.0,3.96776312729,17.8831513022,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3926.27,4040.0,4.0674184336,18.2993334809,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3931.27,4045.0,4.16707810481,18.7154763423,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3936.27,4050.0,4.16573821648,18.6301211613,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3941.27,4055.0,4.16440859972,18.5447712129,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3946.27,4060.0,4.14994573947,18.520750304,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3951.27,4065.0,4.13549770627,18.4966650538,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3956.27,4070.0,4.14109430722,17.6894525181,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3961.27,4075.0,4.146702042,16.882381948,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3966.27,4080.0,4.12751793546,17.6458495663,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3971.27,4085.0,4.10834700809,18.4092500725,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3976.27,4090.0,4.09494090755,18.0851670695,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3981.27,4095.0,4.08155120669,17.7611346784,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3986.27,4100.0,4.10329613228,18.0886288068,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3991.27,4105.0,4.12504821334,18.4160717844,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-3996.27,4110.0,4.07859442986,17.9932957116,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4001.27,4115.0,4.03216134268,17.5705784516,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4006.27,4120.0,4.08131479141,17.8252934919,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4011.27,4125.0,4.13046743801,18.0799645192,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4016.27,4130.0,4.01672432501,17.6556407829,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4021.27,4135.0,3.90298651813,17.2313653097,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4026.27,4140.0,3.73911300842,17.3588766038,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4031.27,4145.0,3.57525320244,17.486405656,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4036.27,4150.0,3.43087753209,17.6163613045,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4041.27,4155.0,3.28652200714,17.7463036738,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4046.27,4160.0,3.21826139806,17.6475604761,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4051.27,4165.0,3.15002296651,17.5488522249,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4056.27,4170.0,3.16983318067,17.7777125336,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4061.27,4175.0,3.18965823125,18.0065627408,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4066.27,4180.0,3.21765383576,17.9812719814,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4071.27,4185.0,3.24566235183,17.9559933901,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4076.27,4190.0,3.27643307587,18.0198252521,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4081.27,4195.0,3.30721174598,18.0836515467,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4086.27,4200.0,3.28936687418,17.9849041086,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4091.27,4205.0,3.2715354171,17.8862332008,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4096.27,4210.0,3.27333190779,18.5462037831,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4101.27,4215.0,3.2751331407,19.2060232465,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4106.27,4220.0,3.19223943885,18.0290752675,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4111.27,4225.0,3.10935455092,16.8522250027,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4116.27,4230.0,3.00476030156,16.9643970538,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4121.27,4235.0,2.90019168326,17.0765372274,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4126.27,4240.0,2.94237328635,16.5268323483,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4131.27,4245.0,2.98458805248,15.9771847029,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4136.27,4250.0,3.22380102486,16.0708925318,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4141.27,4255.0,3.46300780834,16.1646246853,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4146.27,4260.0,3.47099239029,16.3131738229,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4151.27,4265.0,3.47899155178,16.4618463474,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4156.27,4270.0,3.55574709177,17.8287626226,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4161.27,4275.0,3.63250657773,19.1955314157,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4166.27,4280.0,3.61061532643,18.680158489,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4171.27,4285.0,3.58873325984,18.164760728,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4176.27,4290.0,3.55510620259,17.6392397549,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4181.27,4295.0,3.52149999671,17.1138337261,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4186.27,4300.0,3.58532565319,17.7281971499,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4191.27,4305.0,3.64915813432,18.3425306899,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4196.27,4310.0,3.6415469494,18.3428327059,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4201.27,4315.0,3.63394304275,18.3430930276,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4206.27,4320.0,3.59103626805,17.9224211573,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4211.27,4325.0,3.54815053811,17.501789909,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4216.27,4330.0,3.61076648726,17.5028404978,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4221.27,4335.0,3.67338353624,17.503897595,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4226.27,4340.0,3.60375561925,17.409429142,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4231.27,4345.0,3.53414714956,17.3149985599,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4236.27,4350.0,3.57178667243,17.5535274346,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4241.27,4355.0,3.60944705284,17.7920315432,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4246.27,4360.0,3.72638412951,17.6174678818,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4251.27,4365.0,3.84333145572,17.4429448434,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4256.27,4370.0,3.93208809275,17.6883452913,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4261.27,4375.0,4.02084576188,17.9336788215,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4266.27,4380.0,4.00323915952,17.3004450781,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4271.27,4385.0,3.98564415908,16.667332999,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4276.27,4390.0,3.98919420728,17.4029246786,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4281.27,4395.0,3.99275378152,18.1383940218,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4286.27,4400.0,3.97268287019,17.2314890934,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4291.27,4405.0,3.95262589067,16.3246032512,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4296.27,4410.0,3.96463315524,15.8313319665,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4301.27,4415.0,3.97665067954,15.3381851372,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4306.27,4420.0,3.97200010199,16.0081239683,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4311.27,4425.0,3.96736508919,16.6780997673,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4316.27,4430.0,4.0120642615,17.4417178338,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4321.27,4435.0,4.05677077787,18.2052405679,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4326.27,4440.0,4.05169371773,17.8460574072,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4331.27,4445.0,4.04662784229,17.4869684808,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4336.27,4450.0,4.05132994203,18.2480024606,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4341.27,4455.0,4.05604175518,19.0089593043,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4346.27,4460.0,4.04455172411,18.6543147141,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4351.27,4465.0,4.0330760205,18.2996983224,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4356.27,4470.0,4.05988448553,18.3595369066,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4361.27,4475.0,4.08669887512,18.4193054417,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4366.27,4480.0,4.05282625499,17.5672997821,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4371.27,4485.0,4.0189695304,16.7154561928,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4376.27,4490.0,4.04931990478,17.668452158,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4381.27,4495.0,4.07967804115,18.621389398,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4386.27,4500.0,4.06532999981,18.5301537906,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4391.27,4505.0,4.05099160431,18.4388859046,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4396.27,4510.0,4.03240449831,18.1038254912,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4401.27,4515.0,4.01383192616,17.7688346234,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4406.27,4520.0,4.03632307247,18.1302024347,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4411.27,4525.0,4.05882304913,18.4914968794,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4416.27,4530.0,4.05386419032,17.8539570839,6
SUHOPOLJE-1_planed,693135.92,5073660.97,-4421.27,4535.0,4.04892062695,17.2165866978,6
